% # iter+eval+sigma+0+fitness+xbest, seed=202306, Fri Dec  1 04:21:29 2017
1 12 0.918886468279 0 -2.09880270867 0.21841804233 0.381796574481 0.62452530147 3.02028621129 2174.92785531 3640.62550338 1352.87949353 0.692198410648 14.4674054854 0.405744244831 84.9199298765 1.79784328094
2 23 0.932460630399 0 -1.06283682427 0.55192466853 0.437708226294 0.496906326707 1.0 2642.26833736 5000.0 3942.48077162 0.356235321606 29.7348369603 0.01 45.8355382961 2.27662553235
3 34 0.903794197276 0 -1.35073389836 1.51428573005 0.513013210808 0.276852758599 1.0 1275.8854479 3154.50222893 4505.88992129 0.772985442785 60.8218763365 3.69431725758 60.821599976 5.0
4 45 0.852631584983 0 -0.7519393872 1.52800840716 0.544102140435 0.232829936444 1.0 1366.1437992 2204.38710476 1000.0 2.38586846811 98.6065730426 1.41144216036 51.2032397039 4.46555761839
5 56 0.825110543517 0 -1.04781773721 0.212765594833 0.338366176156 0.05 6.10232934533 1459.44043631 1475.70581942 1000.0 0.01 41.5528553797 0.01 12.8927177959 3.39295660124
6 67 0.814380228611 0 -0.968442035937 0.0628712127297 0.237845820559 0.931352643266 4.66660160725 500.0 500.0 3262.43479756 0.01 5.49255672824 0.392843930265 40.7082318987 3.62906998523
7 78 0.820222511954 0 -1.81148566045 0.981610397717 0.1 0.384488855933 1.0 2289.02577314 2155.56839186 2707.79505336 0.246777145156 54.5630210193 1.51973213278 34.8916148645 5.0
8 89 0.769262333596 0 -1.86293182205 1.12405443906 0.131768292537 0.566103798255 1.0 3028.78712689 2092.657683 6168.51946733 0.153927452402 54.371326342 1.90028818766 54.8436879591 3.84185493938
9 100 0.754319938173 0 -1.33195742206 0.876663373346 0.1 0.05 1.0 3075.12067746 2786.07368132 7119.16516491 1.17804993362 12.1050173899 2.99600874647 25.5690580326 4.37794763566
10 111 0.759713587361 0 -1.47981799266 2.0 0.285808464182 0.0839319892199 1.0 2251.96351038 3143.53844534 6426.35532435 0.205332361398 55.3962444285 2.60071778324 56.3499264773 4.26700442183
11 122 0.710002188243 0 -1.62763152937 1.54937701439 0.1 0.24456217578 1.0 4996.29876104 1920.47946432 2198.81355656 0.0390951741609 39.4009656591 1.03730597717 71.4245572526 4.85891522365
12 133 0.662168036707 0 -0.985411471778 1.05114983361 0.304659244052 0.293641726886 1.16475699642 3727.66888997 2128.0124138 3118.56428347 0.01 26.2488508464 1.50087714417 62.9849076001 5.0
13 144 0.599676993473 0 -1.49886184769 1.37099950604 0.1 0.0539536963608 4.51957339789 3320.74280666 2602.73764458 3635.13325702 0.238290936956 60.5195802352 0.809135765836 57.5496986109 3.89391962252
14 155 0.587654618927 0 -0.839157203784 1.22730614353 0.1 0.332396425555 2.52620007795 5000.0 2062.49713084 3501.67674968 0.0588246805314 55.7636349923 1.19027515334 64.8914957643 4.13539886349
15 166 0.551304764978 0 -1.48383491271 1.30348546264 0.402724652159 0.05 3.00034586858 3954.69017214 2316.68615886 5280.2442312 0.32404011239 64.844470857 1.67906849962 34.9255142553 5.0
16 177 0.487006708412 0 -1.84906492613 1.2288863938 0.1 0.139478820549 1.73643871358 3921.69911763 2678.66764652 3290.44935681 0.218430189433 44.6505873956 1.45015875491 45.6097222222 4.06670628905
17 188 0.459019051699 0 -1.06019911383 1.41820838053 0.1 0.334640294987 3.55922726085 2802.42046314 3188.34237351 4643.79038585 0.404997768168 49.4944315218 1.34683194242 31.9847175865 5.0
18 199 0.425777917477 0 -1.64750016378 1.44408749351 0.1 0.05 2.69120454438 3925.38508781 2095.37225212 2957.57827521 0.351798651376 44.2912745841 0.399123187899 51.0127453811 4.79988183228
19 210 0.410613158678 0 -1.45682623797 1.30898495157 0.1 0.36666780543 1.80764562005 3246.90263827 2361.90003325 2925.5740798 0.167222737719 42.1883146146 0.443902242769 41.1533973425 4.22574753468
