% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=362115, Sat Dec  2 22:43:39 2017
1 12 0.942550713451 1.0 -1.8237994338 -1.1558460255797158e+00 -1.6994569787 0.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0
2 23 0.910809060483 1.08337213094 -2.00830700445 -2.0083070044452396e+00 -0.876846570295 -0.0243564897927 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564
3 34 0.920640741233 1.10860032091 -2.00830700445 -1.1974661393284118e+00 0.0 -0.0163568680399 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564
4 45 0.904179902818 1.16312152703 -2.00830700445 -8.1245260481270565e-01 -1.55986430447 -0.492259981458 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564
5 56 0.837343432982 1.19107664325 -2.48761262757 -9.1245344010118790e-01 -0.108869644743 -0.0619276536355 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564
6 67 0.773735536118 1.21617954144 -2.48761262757 -7.9902136023602599e-01 -1.14832634462 -1.73389260726 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564
7 78 0.724666547256 1.23694273323 -2.48761262757 -2.4315712631450701e+00 -0.487014047199 -0.844258390671 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564
8 89 0.650679249034 1.26278547488 -2.48761262757 -1.1856537874604678e+00 -0.667135475485 -1.21070592229 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564
9 100 0.644047137583 1.27410645423 -2.48761262757 -2.1218283788095729e+00 -0.461492227459 0.0 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564
10 111 0.631483281742 1.29337841578 -2.48761262757 -2.0030977698688850e+00 -1.09243945291 -0.0657193513122 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564
11 122 0.58558149592 1.29636715937 -2.48761262757 -1.6143055443919603e+00 -0.912307118289 -0.446715637379 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564
12 133 0.610143530236 1.29582006285 -2.48761262757 -1.6600678466209569e+00 -0.781938824572 -1.20893138132 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564
13 144 0.625296549848 1.28560002488 -2.48761262757 -1.6872236118718924e+00 0.0 -0.939231497363 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564
14 155 0.619350807584 1.35109956173 -2.48761262757 -1.8320453339222158e+00 -1.22133642103 -0.0673562419664 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564
15 166 0.61464172175 1.4039893679 -2.48761262757 -1.9127293625266859e+00 -0.934461312862 -1.59845520839 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564
16 177 0.58860131338 1.42607397507 -2.48761262757 -1.9244720872510239e+00 -0.892237333146 -1.4659949132 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564
17 188 0.569903217794 1.42413874178 -2.48761262757 -1.8021742384804942e+00 -0.187148976299 -1.75723877115 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564
18 199 0.551834422476 1.42479381154 -2.48761262757 -2.0562087362716728e+00 -1.30122065217 -2.08806419338 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564
19 210 0.54762598193 1.43508303175 -2.48761262757 -2.0844537997723336e+00 -0.0164403020081 -1.73047854465 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564 2.39718551564
