% # columns="iteration, evaluation, void, void, void, xmean", seed=183862, Fri Dec  1 01:35:50 2017 # scaling_of_variables: 2.1 2.1 2.1 2.1, typical_x: 0
0 0 0 0 0 -0.714285714286 0.0 0.714285714286 0.47619047619
1 9 0 0.0 nan -1.20596549271 0.290336216251 0.390835579579 0.249823963345
2 17 0 0.0 nan -0.866666011736 0.454610982739 -0.0220730715839 0.0977885383317
3 25 0 0.0 nan -1.05436120995 0.0793848561339 -0.691013448179 0.576080668432
4 33 0 0.0 nan -0.912371068815 -0.592058541404 -0.477896077894 0.41345304438
5 41 0 0.0 nan -0.668826351088 -0.602050822292 -0.729410303519 -0.0529666022564
6 49 0 0.0 nan -0.99344733044 -0.0960490346186 -0.172622555619 -0.137125201297
7 57 0 0.0 nan -1.04763232349 0.602152267139 0.0837266920596 0.294367448367
8 65 0 0.0 nan -0.730744704117 0.616484036006 -0.0208240012206 -0.479881467568
9 73 0 0.0 nan -0.450559789086 0.232954770025 -0.519943237671 -0.268651189095
10 81 0 0.0 nan -0.376312976191 1.11022401471 -0.685190084417 0.117339913023
11 89 0 0.0 nan -0.434654884475 0.88742240749 -0.259198042842 0.15081003469
12 97 0 0.0 nan -0.206077910777 0.469112100053 -0.557064881614 0.380582898634
13 105 0 0.0 nan -0.168382042411 0.374591891104 -0.272047887841 0.247758687794
14 113 0 0.0 nan -0.0906750062501 0.485910957357 0.111727957708 -0.202972123184
15 121 0 0.0 nan 0.150726893292 0.255801951119 0.256370194467 -0.29876292962
16 129 0 0.0 nan 0.243818020794 -0.0169691766474 0.0865536560167 -0.148420441956
17 137 0 0.0 nan 0.250346075247 -0.405414149587 -0.121169033653 0.150570804152
18 145 0 0.0 nan 0.184024513161 -0.716342674479 -0.213882297732 0.324898495236
19 153 0 0.0 nan 0.377695480944 -0.661844763364 -0.528094571101 0.235646983467
20 161 0 0.0 nan -0.00312327161618 -0.669426140044 -0.134071928012 0.139030017836
21 169 0 0.0 nan 0.0869346059287 -0.0754488023237 0.350038004055 -0.0840684904285
22 177 0 0.0 nan 0.0216013328357 0.0639267187991 0.466788239794 0.211020739905
23 185 0 0.0 nan -0.0598799184023 0.106097543405 0.910919890943 -0.0525149740335
24 193 0 0.0 nan -0.0496837347585 -0.0435670024957 0.414330254444 0.0409628790887
25 201 0 0.0 nan -0.0755180398909 -0.251755340717 0.500869592417 0.0730985465847
