%  columns="iteration, evaluation, sigma, max axis length,  min axis length, all principle axes lengths  (sorted square roots of eigenvalues of C)", seed=183862, Fri Dec  1 01:35:50 2017
0 1 1 1.0 1.0 1.0 1.0 1.0 1.0
1 9 0.852679339848 1.0 1.0 1.0 1.0 1.0 1.0
2 17 0.75317073452 0.985173546739 0.932893657906 0.932893657906 0.936186310229 0.9599876917 0.985173546739
3 25 0.776478705506 0.986306124197 0.87638126854 0.87638126854 0.89188020962 0.918458719798 0.986306124197
4 33 0.767431145465 1.0492884507 0.827560164932 0.827560164932 0.856210144274 0.906599572346 1.0492884507
5 41 0.742324620366 1.01360816647 0.828113982129 0.828113982129 0.834444883839 0.924570889857 1.01360816647
6 49 0.652960046206 0.969623743408 0.807150774622 0.807150774622 0.845422331401 0.932002135932 0.969623743408
7 57 0.693536275554 0.995908010325 0.755410406801 0.755410406801 0.80721735736 0.881827600969 0.995908010325
8 65 0.716513779158 1.08825473023 0.710561863769 0.710561863769 0.774587153084 0.871834623224 1.08825473023
9 73 0.657049093185 1.05027534678 0.680814007388 0.680814007388 0.809985610335 0.883403923134 1.05027534678
10 81 0.741870455752 1.04550964402 0.648108499137 0.648108499137 0.790891476261 0.848717822446 1.04550964402
11 89 0.641942368586 1.06400915173 0.615765862607 0.615765862607 0.791294056787 0.913952987805 1.06400915173
12 97 0.605926449785 1.0383506511 0.590759944049 0.590759944049 0.754561060823 0.872141904086 1.0383506511
13 105 0.538430545154 1.00847207017 0.572038143165 0.572038143165 0.728817511985 0.850871697196 1.00847207017
14 113 0.581711069256 0.949173442014 0.561140456718 0.561140456718 0.68332435336 0.816851430563 0.949173442014
15 121 0.624711973697 0.934837761277 0.547086763354 0.547086763354 0.660459043994 0.861688400815 0.934837761277
16 129 0.592034213968 0.933642600957 0.547090090092 0.547090090092 0.622614566848 0.853784183921 0.933642600957
17 137 0.605003476533 0.880187541134 0.52501947335 0.52501947335 0.627559661688 0.84552259817 0.880187541134
18 145 0.613478927842 0.921408320861 0.507880579879 0.507880579879 0.59172306842 0.822335961978 0.921408320861
19 153 0.585862764149 0.984913319102 0.489375182279 0.489375182279 0.563872346794 0.774399104816 0.984913319102
20 161 0.549786422804 0.957346446421 0.457335694185 0.457335694185 0.57190820081 0.727096267858 0.957346446421
21 169 0.597360347842 0.908718094345 0.459347674564 0.459347674564 0.592173136029 0.711436897154 0.908718094345
22 177 0.628667563 1.06646634068 0.456581946903 0.456581946903 0.555096711956 0.667982601556 1.06646634068
23 185 0.642295310119 1.08316277307 0.447808205326 0.447808205326 0.557716430796 0.628675727196 1.08316277307
24 193 0.497619298092 1.11269737378 0.444860966753 0.444860966753 0.533590006044 0.625456915355 1.11269737378
25 201 0.426134282797 1.07351413758 0.422453819769 0.422453819769 0.504656149053 0.589885825508 1.07351413758
