% # columns=["iteration, evaluation, sigma, void, void,  stds==sigma*sqrt(diag(C))", seed=183862, Fri Dec  1 01:35:50 2017
0 1 1 0 0 1.00000022033 1.000000067 1.00000019596 1.00000015665
1 9 0.852679339848 0 0 0.816770187391 0.806351240984 0.821248396362 0.808656798675
2 17 0.75317073452 0 0 0.691107643543 0.671641479405 0.727898498865 0.677283003513
3 25 0.776478705506 0 0 0.670362826144 0.661702148819 0.809395546411 0.686967127651
4 33 0.767431145465 0 0 0.644220528037 0.70450695977 0.768994181909 0.647928552684
5 41 0.742324620366 0 0 0.605881540789 0.694792738813 0.711805051012 0.626969671734
6 49 0.652960046206 0 0 0.507140876691 0.589937101375 0.62112077109 0.533405983062
7 57 0.693536275554 0 0 0.509418497839 0.695353534596 0.64112803726 0.559116132543
8 65 0.716513779158 0 0 0.51186112251 0.694384132934 0.637359523944 0.62558080153
9 73 0.657049093185 0 0 0.465282656713 0.615378286741 0.578144579105 0.552109448461
10 81 0.741870455752 0 0 0.511998327769 0.769984326391 0.635886685267 0.613792993596
11 89 0.641942368586 0 0 0.417354363173 0.649272308883 0.535054372302 0.504159748943
12 97 0.605926449785 0 0 0.384104561013 0.591781855729 0.492237423338 0.462949481614
13 105 0.538430545154 0 0 0.324076520743 0.499422729471 0.420454405915 0.38736063191
14 113 0.581711069256 0 0 0.335797476431 0.504925966113 0.476387793586 0.448566330061
15 121 0.624711973697 0 0 0.369642442466 0.521338431374 0.51154715465 0.471866058962
16 129 0.592034213968 0 0 0.349951351757 0.494400833673 0.458905288983 0.423423429768
17 137 0.605003476533 0 0 0.340483993925 0.531884772964 0.449100831092 0.424653901972
18 145 0.613478927842 0 0 0.331491815683 0.557484931775 0.439073808605 0.432572354687
19 153 0.585862764149 0 0 0.307353559742 0.505088736312 0.423648277481 0.388629660664
20 161 0.549786422804 0 0 0.303898210224 0.447650680585 0.400378188112 0.345420503744
21 169 0.597360347842 0 0 0.311943791244 0.527506362489 0.485631315666 0.371492663518
22 177 0.628667563 0 0 0.30998437594 0.56006524492 0.51806887725 0.379376403212
23 185 0.642295310119 0 0 0.317051059258 0.545680554768 0.575516154044 0.376493463971
24 193 0.497619298092 0 0 0.232525112829 0.401175778536 0.433378277306 0.27562083039
25 201 0.426134282797 0 0 0.188636771443 0.336483625601 0.35140578323 0.221176576547
