%  columns="iteration, evaluation, sigma, max axis length,  min axis length, all principle axes lengths  (sorted square roots of eigenvalues of C)", seed=235901, Fri Dec  1 02:59:50 2017
0 1 1 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0
1 11 0.901520087644 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0
2 21 0.992036311925 1.06981511144 0.971147151636 0.971147151636 0.971147271475 0.971147312409 0.971795943698 0.974299516119 0.98396176562 1.00797225276 1.06981511144
3 31 1.00305332966 1.27263454366 0.943173254723 0.943173254723 0.944801454461 0.945787342846 0.952072814904 0.957630857027 0.986211647423 1.00379398052 1.27263454366
4 41 0.949418121821 1.2952678856 0.917070031297 0.917070031297 0.920912736907 0.925282579683 0.93222384595 0.944276319906 0.980284014241 1.00730397651 1.2952678856
5 51 0.908625723946 1.29120985293 0.897393817277 0.897393817277 0.900620973198 0.901532308121 0.919390613147 0.94405676651 0.996281682135 1.00146320893 1.29120985293
6 61 0.869974998997 1.26344501069 0.877193095248 0.877193095248 0.885721969351 0.893081951578 0.899876530132 0.946833809681 0.990303844599 1.00961540227 1.26344501069
7 71 0.833519164853 1.28917977393 0.864276686152 0.864276686152 0.869088964193 0.883275979652 0.938399244138 0.94953197374 0.982142268017 0.992940247596 1.28917977393
8 81 0.75999177508 1.28258121442 0.843471366054 0.843471366054 0.854352102175 0.86567311903 0.921139252752 0.948075865862 0.963430976992 0.99720139589 1.28258121442
9 91 0.745005798722 1.29006706882 0.822821715922 0.822821715922 0.841303838092 0.84523088014 0.900441136372 0.940407407961 0.948223363686 0.98679584022 1.29006706882
10 101 0.780172584731 1.28095022268 0.802954343406 0.802954343406 0.830774027287 0.848364112666 0.907302173051 0.920221979408 0.946180251219 0.970012219984 1.28095022268
11 111 0.677618131539 1.36377425194 0.792694832917 0.792694832917 0.826635953609 0.856945244184 0.888829224647 0.923964992673 0.942187693414 0.953951558152 1.36377425194
12 121 0.667602117463 1.37391739552 0.775055607645 0.775055607645 0.809712561319 0.843696641619 0.877468456809 0.911980111147 0.923948864455 0.947053095396 1.37391739552
13 131 0.6357479223 1.35430961125 0.761915904553 0.761915904553 0.800710734229 0.851376161032 0.871550825216 0.898745998506 0.93122123231 0.953393801086 1.35430961125
14 141 0.679397668743 1.37885548154 0.760160060794 0.760160060794 0.788012733636 0.835721185607 0.851593822054 0.891664080154 0.919021879142 0.94761373274 1.37885548154
15 151 0.756002588465 1.45524091975 0.755414201175 0.755414201175 0.777630896651 0.820910211512 0.882085448364 0.902250990376 0.932605021995 0.952127440345 1.45524091975
16 161 0.716969787394 1.46743153841 0.737730233055 0.737730233055 0.763122372873 0.822416918736 0.868605353222 0.886218856788 0.911250369289 1.05812267995 1.46743153841
17 171 0.635861344625 1.43723014327 0.721181494016 0.721181494016 0.748025542037 0.818912225459 0.851593826075 0.872497403062 0.926049167401 1.05113366905 1.43723014327
18 181 0.596237873614 1.42653048771 0.716049567722 0.716049567722 0.727584929741 0.800733539063 0.842290344118 0.868901244256 0.923944333246 1.03004470309 1.42653048771
19 191 0.561106682348 1.40153712394 0.70463566696 0.70463566696 0.732597424004 0.79583219977 0.824231257482 0.849828193348 0.908385590013 1.02584160377 1.40153712394
20 201 0.521316072156 1.38245205585 0.693281906838 0.693281906838 0.732790751931 0.775058961277 0.827608085048 0.859077991482 0.929003348496 1.03368770862 1.38245205585
