% # columns=["iteration, evaluation, sigma, void, void,  stds==sigma*sqrt(diag(C))", seed=185561, Thu Nov 30 14:55:14 2017
0 1 1 0 0 0.999999871322 1.00000006961
1 7 0.8288939748 0 0 0.737000044822 0.755930298355
2 13 0.939253643823 0 0 0.734758720298 1.05126687107
3 19 1.02534711174 0 0 0.704369751221 1.22968381908
4 25 1.03683594832 0 0 0.649671258782 1.23881194409
5 31 0.793955762222 0 0 0.436953713937 0.870622409547
6 37 0.813895635916 0 0 0.433601672514 0.895458565182
7 43 0.755963833988 0 0 0.406458175278 0.753741268186
8 49 0.930400343635 0 0 0.60643802562 0.850789467371
9 55 0.944615420444 0 0 0.554250689752 0.921019323296
10 61 0.954297937052 0 0 0.608312235026 0.842939443064
11 67 0.815985625742 0 0 0.475226995701 0.632709752197
12 73 0.964161890121 0 0 0.645897661059 0.764159971933
13 79 0.83112552606 0 0 0.500005244521 0.668565731968
14 85 1.00956431225 0 0 0.549861361645 0.887984539799
15 91 1.04054730655 0 0 0.564429124478 0.810858129383
16 97 1.28862206963 0 0 0.855706209715 0.910061026611
17 103 1.40270037786 0 0 0.824697579556 1.09265360425
18 109 1.66850956365 0 0 1.06589099473 1.28306195084
19 115 1.19706510954 0 0 0.727540395294 0.827631839
20 121 1.01998515983 0 0 0.554416835768 0.66072692577
21 127 1.04242671096 0 0 0.600782290877 0.597425613453
22 133 0.866034497921 0 0 0.450545216072 0.453839839001
23 139 0.88485453405 0 0 0.430454553144 0.482761945998
24 145 0.948022335 0 0 0.406007962265 0.556720631916
25 151 0.869109889717 0 0 0.342364267694 0.489143934849
26 157 0.985122433014 0 0 0.346802543831 0.700461249237
27 163 0.848924757186 0 0 0.268780082629 0.563293904029
28 169 0.716148296745 0 0 0.207253807583 0.426557187894
29 175 0.743037724474 0 0 0.234287564283 0.397869746475
30 181 0.791559781462 0 0 0.251217520433 0.397564751664
31 187 0.711367423689 0 0 0.222040668567 0.355670299369
32 193 0.501341749692 0 0 0.13783162863 0.23289880262
33 199 0.45438039255 0 0 0.128725233821 0.185879493689
34 205 0.386603779281 0 0 0.110390344013 0.150648960463
