%  columns="iteration, evaluation, sigma, max axis length,  min axis length, all principle axes lengths  (sorted square roots of eigenvalues of C)", seed=185561, Thu Nov 30 14:55:14 2017
0 1 1 1.0 1.0 1.0 1.0
1 7 0.8288939748 1.0 1.0 1.0 1.0
2 13 0.939253643823 0.918659526927 0.882228145928 0.882228145928 0.918659526927
3 19 1.02534711174 1.12634323452 0.772042536096 0.772042536096 1.12634323452
4 25 1.03683594832 1.20556349317 0.675879096339 0.675879096339 1.20556349317
5 31 0.793955762222 1.20885744267 0.599021563297 0.599021563297 1.20885744267
6 37 0.813895635916 1.11104384879 0.520496915722 0.520496915722 1.11104384879
7 43 0.755963833988 1.10449082911 0.523822131306 0.523822131306 1.10449082911
8 49 0.930400343635 1.00265883888 0.527154210147 0.527154210147 1.00265883888
9 55 0.944615420444 0.918695310685 0.645782898167 0.645782898167 0.918695310685
10 61 0.954297937052 0.979154022846 0.579823066416 0.579823066416 0.979154022846
11 67 0.815985625742 0.894473420311 0.62168077198 0.62168077198 0.894473420311
12 73 0.964161890121 0.788390473886 0.564677425533 0.564677425533 0.788390473886
13 79 0.83112552606 0.890146653685 0.533451387424 0.533451387424 0.890146653685
14 85 1.00956431225 0.884363164479 0.476340297289 0.476340297289 0.884363164479
15 91 1.04054730655 0.896704337636 0.51595954611 0.51595954611 0.896704337636
16 97 1.28862206963 0.792794862427 0.522455618045 0.522455618045 0.792794862427
17 103 1.40270037786 0.716581195978 0.652861736907 0.652861736907 0.716581195978
18 109 1.66850956365 0.784110275535 0.581054987575 0.581054987575 0.784110275535
19 115 1.19706510954 0.782075008889 0.622736690011 0.622736690011 0.782075008889
20 121 1.01998515983 0.704496291064 0.592521326591 0.592521326591 0.704496291064
21 127 1.04242671096 0.662186305334 0.525908907944 0.525908907944 0.662186305334
22 133 0.866034497921 0.601451476673 0.54668867298 0.54668867298 0.601451476673
23 139 0.88485453405 0.526983094529 0.517261527496 0.517261527496 0.526983094529
24 145 0.948022335 0.574278256193 0.45223677179 0.45223677179 0.574278256193
25 151 0.869109889717 0.603186642877 0.405506377877 0.405506377877 0.603186642877
26 157 0.985122433014 0.57019260125 0.383161578656 0.383161578656 0.57019260125
27 163 0.848924757186 0.711211541672 0.351692934076 0.351692934076 0.711211541672
28 169 0.716148296745 0.664052752661 0.315531490511 0.315531490511 0.664052752661
29 175 0.743037724474 0.595801806634 0.28904041977 0.28904041977 0.595801806634
30 181 0.791559781462 0.535509632651 0.315232479936 0.315232479936 0.535509632651
31 187 0.711367423689 0.506474267366 0.310592398271 0.310592398271 0.506474267366
32 193 0.501341749692 0.511635715281 0.292637218853 0.292637218853 0.511635715281
33 199 0.45438039255 0.469756088132 0.265933941349 0.265933941349 0.469756088132
34 205 0.386603779281 0.418799563902 0.268726931074 0.268726931074 0.418799563902
