% # iter+eval+sigma+0+fitness+xbest, seed=185561, Thu Nov 30 14:55:14 2017
1 7 0.8288939748 0 -2.09158628268 -1.01499353169 3.43733589121
2 13 0.939253643823 0 -1.74000344202 1.5525232504 3.5
3 19 1.02534711174 0 -2.32624998556 -0.966213025415 -2.22560058057
4 25 1.03683594832 0 -2.15226761138 -3.0 -3.5
5 31 0.793955762222 0 -2.49761600679 -1.01245839442 0.116528174656
6 37 0.813895635916 0 -2.27901189042 -2.33236507337 -0.454486745509
7 43 0.755963833988 0 -2.28054631911 -2.90085848185 -0.0418971029869
8 49 0.930400343635 0 -2.47382840023 -3.0 1.3908791683
9 55 0.944615420444 0 -1.86813401133 -3.0 1.20911904894
10 61 0.954297937052 0 -2.40467321056 -0.648966589589 1.252907106
11 67 0.815985625742 0 -2.46465092951 -0.793005127954 1.86804169523
12 73 0.964161890121 0 -2.18628925337 0.568592980752 3.5
13 79 0.83112552606 0 -2.5162815564 -1.19374762367 0.604235310052
14 85 1.00956431225 0 -2.39571676584 -0.705303509865 -0.467887955089
15 91 1.04054730655 0 -2.33104779948 0.597038970003 0.523542146554
16 97 1.28862206963 0 -2.39287715893 2.51488299646 0.193887947751
17 103 1.40270037786 0 -2.20256456742 1.1738215121 -1.4583988316
18 109 1.66850956365 0 -2.19731248591 3.91139462519 -1.81044242379
19 115 1.19706510954 0 -2.54212122191 2.49968481649 0.208563333882
20 121 1.01998515983 0 -2.48739646162 1.33644437839 0.500268639202
21 127 1.04242671096 0 -2.43257635239 -0.279903793414 0.237699962176
22 133 0.866034497921 0 -2.47649333392 0.430984357181 0.342688136345
23 139 0.88485453405 0 -2.25664064271 0.75562252549 -0.795145785444
24 145 0.948022335 0 -2.58346447641 0.751474424179 -1.34002461266
25 151 0.869109889717 0 -2.50763579488 1.58763449119 -1.1001755582
26 157 0.985122433014 0 -2.14616915648 1.28989823962 0.950750895593
27 163 0.848924757186 0 -2.15168715083 0.878781174857 0.1871365369
28 169 0.716148296745 0 -2.49664890048 1.24919738866 0.276498299703
29 175 0.743037724474 0 -2.34917239919 1.58319885396 -0.507084732948
30 181 0.791559781462 0 -2.42176622024 1.9232004299 -0.487290140549
31 187 0.711367423689 0 -2.53577348852 1.09855089333 0.568080370208
32 193 0.501341749692 0 -2.48492210643 1.60310771591 0.633284243106
33 199 0.45438039255 0 -2.67242107409 0.985035525673 0.186649447275
34 205 0.386603779281 0 -2.5251113473 1.63478663666 -0.209303404907
