% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=223880, Fri Dec  1 02:15:13 2017
1 10 0.919486992187 1.0 -2.11176993898 -1.8303430976049877e+00 -1.84810199472 -1.81557035394 1.0 1.0 1.0 1.0 1.0 1.0
2 19 0.878514753389 1.09665500239 -2.11176993898 -1.9186184495989660e+00 -1.67592122602 -1.30736338319 1.0 1.0 1.0 1.0 1.0 1.0
3 28 0.920263779959 1.15248414458 -2.11176993898 -1.8226368466770326e+00 -1.67760863862 -1.61170403529 1.0 1.0 1.0 1.0 1.0 1.0
4 37 0.876553020064 1.29549828014 -2.13249098234 -2.0966506304531896e+00 -1.55854845746 -2.13249098234 0.939791732447 0.939791732447 0.939791732447 0.939791732447 0.939791732447 0.939791732447
5 46 0.79291513697 1.33389562044 -2.30326420819 -2.3032642081932533e+00 -1.65918193354 -2.22137647706 0.939791732447 0.939791732447 0.939791732447 0.939791732447 0.939791732447 0.939791732447
6 55 0.702536502622 1.3405617465 -2.42173686417 -2.4217368641671073e+00 -2.0150466597 -1.48678084904 0.939791732447 0.939791732447 0.939791732447 0.939791732447 0.939791732447 0.939791732447
7 64 0.593043683197 1.32449437436 -2.58343102464 -2.5834310246365155e+00 -1.7609791949 -2.16295051343 0.939791732447 0.939791732447 0.939791732447 0.939791732447 0.939791732447 0.939791732447
8 73 0.531003402417 1.34086439474 -2.58343102464 -2.3813118910104407e+00 -2.11119200329 -1.31393790284 0.939791732447 0.939791732447 0.939791732447 0.939791732447 0.939791732447 0.939791732447
9 82 0.519486969037 1.3640095563 -2.58343102464 -2.1698041019597594e+00 -2.07268264672 -1.54615524251 0.939791732447 0.939791732447 0.939791732447 0.939791732447 0.939791732447 0.939791732447
10 91 0.47918191967 1.37479987503 -2.6615405573 -2.6615405572969166e+00 -2.11722577951 -1.69041301909 0.939791732447 0.939791732447 0.939791732447 0.939791732447 0.939791732447 0.939791732447
11 100 0.439367509952 1.45586064409 -2.6615405573 -2.3858008685307168e+00 -2.17411919204 -1.92967030552 0.939791732447 0.939791732447 0.939791732447 0.939791732447 0.939791732447 0.939791732447
12 109 0.357426943367 1.45046085307 -2.70221097407 -2.7022109740684779e+00 -2.25262519718 -1.89481410903 0.939791732447 0.939791732447 0.939791732447 0.939791732447 0.939791732447 0.939791732447
13 118 0.336513190232 1.44842431742 -2.70221097407 -2.3744137221403596e+00 -1.95228265448 -1.67067231684 0.939791732447 0.939791732447 0.939791732447 0.939791732447 0.939791732447 0.939791732447
14 127 0.329700535188 1.47074442102 -2.70221097407 -2.2732878252057755e+00 -1.91583385492 -1.54614005484 0.939791732447 0.939791732447 0.939791732447 0.939791732447 0.939791732447 0.939791732447
15 136 0.303354409439 1.48084661934 -2.70221097407 -2.4855399735176653e+00 -1.93993611396 -1.56615363994 0.939791732447 0.939791732447 0.939791732447 0.939791732447 0.939791732447 0.939791732447
16 145 0.302615725099 1.47299466827 -2.70221097407 -2.4155652815843855e+00 -2.17530070421 -1.48015710225 0.939791732447 0.939791732447 0.939791732447 0.939791732447 0.939791732447 0.939791732447
17 154 0.280966908136 1.51945456186 -2.70221097407 -2.5189095129077721e+00 -2.27140285695 -1.4812321177 0.939791732447 0.939791732447 0.939791732447 0.939791732447 0.939791732447 0.939791732447
18 163 0.234300781629 1.50259217101 -2.70221097407 -2.7019914720928626e+00 -1.98719571545 -1.50769838 0.939791732447 0.939791732447 0.939791732447 0.939791732447 0.939791732447 0.939791732447
19 172 0.262945560018 1.46675378219 -2.70221097407 -2.4397881123561507e+00 -2.02140293732 -1.68746092506 0.939791732447 0.939791732447 0.939791732447 0.939791732447 0.939791732447 0.939791732447
20 181 0.267207982623 1.71905261889 -2.70221097407 -2.3784203395756531e+00 -2.19977752453 -1.92076513818 0.939791732447 0.939791732447 0.939791732447 0.939791732447 0.939791732447 0.939791732447
21 190 0.26944003728 1.84159346701 -2.70221097407 -2.6460473749555078e+00 -2.17755223647 -1.31631284521 0.939791732447 0.939791732447 0.939791732447 0.939791732447 0.939791732447 0.939791732447
22 199 0.264362570962 1.88392270378 -2.77252253525 -2.7725225352461531e+00 -1.9060629601 -1.73723913879 0.939791732447 0.939791732447 0.939791732447 0.939791732447 0.939791732447 0.939791732447
23 208 0.262960246693 1.89956765591 -2.77252253525 -2.6460474498722726e+00 -1.88419424531 -1.54395904143 0.939791732447 0.939791732447 0.939791732447 0.939791732447 0.939791732447 0.939791732447
