% # iter+eval+sigma+0+fitness+xbest, seed=223880, Fri Dec  1 02:15:13 2017
1 10 0.919486992187 0 -1.8303430976 4.0 -0.247752250481 0.222794771669 -0.747536707331 3.28307569909 -2.5356903427
2 19 0.878514753389 0 -1.9186184496 0.188519784272 -0.406238549104 0.365541591034 3.5 0.0886770582564 -0.160509888312
3 28 0.920263779959 0 -1.82263684668 1.31152429872 2.12655535288 -0.741846035385 0.84008364853 -3.0 -2.84218966797
4 37 0.876553020064 0 -2.09665063045 4.0 0.88532683103 -1.44384785502 0.389062596859 -3.0 -2.90405302101
5 46 0.79291513697 0 -2.30326420819 3.86385510359 -0.80670169155 1.29252767342 0.334647296883 -2.47606390874 -0.0764501963384
6 55 0.702536502622 0 -2.42173686417 3.21441204484 -0.064839140296 0.765279920142 1.27248047907 -2.62473731246 0.304368649187
7 64 0.593043683197 0 -2.58343102464 1.45589138732 0.586864198671 1.09719717071 0.775040463757 -1.96920175508 1.03702799543
8 73 0.531003402417 0 -2.38131189101 0.798335448218 0.790519495088 1.0545606421 0.880396422721 -1.87184471005 -0.436962994062
9 82 0.519486969037 0 -2.16980410196 1.52669329027 0.915097937806 -0.874495828001 -0.0338092166443 -3.0 -0.0587348742582
10 91 0.47918191967 0 -2.6615405573 1.20154062165 -0.055229128777 -0.0191878599038 -0.246629832314 -3.0 0.650713944104
11 100 0.439367509952 0 -2.38580086853 1.88084266447 -0.861075437002 0.119170837035 0.616270784257 -3.0 -0.71565865579
12 109 0.357426943367 0 -2.70221097407 3.12616405804 -0.300981698732 0.520576353073 0.234596279277 -2.70371484306 0.0773324175256
13 118 0.336513190232 0 -2.37441372214 2.05352131997 -0.293657039969 1.19718205454 0.201828207198 -2.39736553756 0.717565960209
14 127 0.329700535188 0 -2.27328782521 2.59937277715 -0.0115199499677 0.0851838457373 -0.0174512165913 -2.94086953918 -0.295373127931
15 136 0.303354409439 0 -2.48553997352 2.71548515844 -0.586357013973 0.195369844843 -0.0459220637038 -3.0 0.0182619387119
16 145 0.302615725099 0 -2.41556528158 2.60403021172 -0.547025332146 0.0679890938508 -0.332210115131 -2.20615830647 0.28687774214
17 154 0.280966908136 0 -2.51890951291 2.82727008213 -0.468462177033 -0.152983339515 -0.0871394359832 -2.41149068162 -0.023080766222
18 163 0.234300781629 0 -2.70199147209 2.129322713 -0.409050499903 0.583888324069 -0.132311292311 -2.54233407084 -0.177593688951
19 172 0.262945560018 0 -2.43978811236 3.21094176746 -0.507170568787 0.90904602478 -0.165946251423 -2.0239112407 -0.323543851643
20 181 0.267207982623 0 -2.37842033958 2.45046536183 0.0420287821076 0.725724300834 -0.485055825015 -1.61794219547 -0.675843299468
21 190 0.26944003728 0 -2.64604737496 3.1707685835 -0.463667093398 0.787662123173 -0.527292192169 -1.23294054027 -0.373558062588
22 199 0.264362570962 0 -2.77252253525 2.21615698149 0.238137016971 0.816308063739 -0.493040280031 -1.14058158307 -0.0912735390794
23 208 0.262960246693 0 -2.64604744987 2.98957274735 -0.359105671134 0.0898646083329 0.115337138775 -2.01117318107 -0.153980498027
