%  columns="iteration, evaluation, sigma, max axis length,  min axis length, all principle axes lengths  (sorted square roots of eigenvalues of C)", seed=223880, Fri Dec  1 02:15:13 2017
0 1 1 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0
1 10 0.919486992187 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0
2 19 0.878514753389 1.05170647139 0.959013061623 0.959013061623 0.959013125591 0.95955710357 0.962671883318 0.990120114627 1.05170647139
3 28 0.920263779959 1.0640755955 0.92328870684 0.92328870684 0.926142842937 0.938685343759 0.955389497664 1.00263942796 1.0640755955
4 37 0.876553020064 1.15232459506 0.889483693435 0.889483693435 0.893934824932 0.914764479002 0.939213425725 1.00750754938 1.15232459506
5 46 0.79291513697 1.1391345893 0.853990800967 0.853990800967 0.867945674821 0.896256064468 0.92084712009 0.994818145775 1.1391345893
6 55 0.702536502622 1.10754080771 0.826176646171 0.826176646171 0.839266935497 0.876749117119 0.915279067582 0.967020041658 1.10754080771
7 64 0.593043683197 1.06993676305 0.807807706671 0.807807706671 0.830504510588 0.848199018632 0.910921593963 0.939861285378 1.06993676305
8 73 0.531003402417 1.05804686518 0.789078201587 0.789078201587 0.80782224114 0.839839791377 0.893429007776 0.903910915067 1.05804686518
9 82 0.519486969037 1.04321777883 0.764817060122 0.764817060122 0.784957027965 0.819015222555 0.860560118974 0.899475880622 1.04321777883
10 91 0.47918191967 1.02074310934 0.742466687605 0.742466687605 0.790239675289 0.824732773644 0.85095520828 0.922037186927 1.02074310934
11 100 0.439367509952 1.0383399685 0.713213845512 0.713213845512 0.781269125629 0.796621896742 0.839031397759 0.903360190503 1.0383399685
12 109 0.357426943367 1.00814612056 0.69505227833 0.69505227833 0.763920169856 0.775176509474 0.834963384467 0.902014309026 1.00814612056
13 118 0.336513190232 0.972504779024 0.671422570945 0.671422570945 0.736983097356 0.755265653918 0.807182252415 0.924475116208 0.972504779024
14 127 0.329700535188 0.981071832829 0.667058000564 0.667058000564 0.712385311518 0.735739574689 0.796842389514 0.91164681581 0.981071832829
15 136 0.303354409439 0.97248069667 0.656705889707 0.656705889707 0.707402693184 0.723427518621 0.827296174708 0.888267081649 0.97248069667
16 145 0.302615725099 0.944295424254 0.641071854906 0.641071854906 0.684251571995 0.720802558666 0.805617767711 0.873972657695 0.944295424254
17 154 0.280966908136 0.938515387019 0.61766597737 0.61766597737 0.667624913845 0.72069619955 0.793234605082 0.862970167989 0.938515387019
18 163 0.234300781629 0.908865801069 0.604865257921 0.604865257921 0.67482814275 0.707018594029 0.779577374002 0.841439250229 0.908865801069
19 172 0.262945560018 0.875071010226 0.596603888705 0.596603888705 0.667915883227 0.687478929953 0.759742858753 0.818454085716 0.875071010226
20 181 0.267207982623 0.995163447693 0.578902260905 0.578902260905 0.644082130341 0.679312164155 0.758619742338 0.828050737747 0.995163447693
21 190 0.26944003728 1.03472521252 0.561864076444 0.561864076444 0.623065709082 0.691370325448 0.733199622899 0.827713696439 1.03472521252
22 199 0.264362570962 1.04962945202 0.557151017881 0.557151017881 0.604258353613 0.676600748341 0.742776879062 0.823010287986 1.04962945202
23 208 0.262960246693 1.0190687127 0.536474028459 0.536474028459 0.587619568384 0.654944073387 0.728857091213 0.859514040567 1.0190687127
